k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
1500,3,100,750,0.05,50,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.3833,170.471,4148.65
1500,3,100,750,0.05,60,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.571,171.119,4149.3
1500,3,100,750,0.05,70,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.3013,170.188,4148.36
1500,3,100,750,0.05,80,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.5632,171.092,4149.27
1500,3,100,750,0.05,90,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.2717,170.086,4148.26
1500,3,100,750,0.05,100,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.5379,171.005,4149.18
1500,3,100,750,0.05,150,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.2958,170.169,4148.35
1500,3,100,750,0.05,200,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.6524,171.4,4149.58
1500,3,100,750,0.05,300,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.2885,170.144,4148.32
1500,3,100,750,0.05,500,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.5869,171.174,4149.35
1500,3,100,750,0.05,800,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.2711,170.084,4148.26
1500,3,100,750,0.05,1200,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.5973,171.21,4149.39
