k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
1000,3,750,75,0.05,0,10,100000,2681.47,2492,4.75834,269.988,0,16085.3,125.467,1746.78,204.918,0.420248,8.63239,29.799,1981.5
1000,3,750,75,0.05,0,20,100000,2681.47,2492,4.75834,539.717,0,31585,137.429,1746.78,204.918,0.592788,16.8864,58.292,2009.99
1000,3,750,75,0.05,0,30,100000,2681.47,2492,4.75834,808.487,0,46549.4,142.727,1746.78,204.918,0.699122,24.8946,85.936,2037.63
1000,3,750,75,0.05,0,40,100000,2681.47,2492,4.75834,1073.85,0,61054.7,146.094,1746.78,204.918,0.766761,32.352,111.679,2063.38
1000,3,750,75,0.05,0,50,100000,2681.47,2492,4.75834,1315.26,0.000579374,73779.3,147.955,1746.78,204.918,0.812985,39.611,136.737,2088.43
1000,3,750,75,0.05,0,60,100000,2681.47,2492,4.75834,1509.61,0.000579374,83675.4,149.266,1746.78,204.918,0.846346,44.7856,154.6,2106.3
1000,3,750,75,0.05,0,70,100000,2681.47,2492,4.75834,1649.33,0.000579374,90527.7,149.957,1746.78,204.918,0.868922,48.9412,168.945,2120.64
1000,3,750,75,0.05,0,80,100000,2681.47,2492,4.75834,1743.43,0.000579374,94719.6,150.575,1746.78,204.918,0.885946,51.1196,176.465,2128.16
1000,3,750,75,0.05,0,90,100000,2681.47,2492,4.75834,1806.01,0.000579374,97183.5,151.063,1746.78,204.918,0.897852,52.25,180.367,2132.07
1000,3,750,75,0.05,0,100,100000,2681.47,2492,4.75834,1848.78,0.000579374,98557.1,151.476,1746.78,204.918,0.907875,52.6863,181.873,2133.57
1000,3,750,75,0.05,0,150,100000,2681.47,2492,4.75834,1955.5,0.000289687,99915.1,152.422,1746.78,204.918,0.934448,54.1017,186.759,2138.46
1000,3,750,75,0.05,0,200,100000,2681.47,2492,4.75834,2033.33,0.000289687,99998.6,152.876,1746.78,204.918,0.947329,54.4774,188.056,2139.75
1000,3,750,75,0.05,0,300,100000,2681.47,2492,4.75834,2165.95,0,100000,153.452,1746.78,204.918,0.95461,55.0991,190.202,2141.9
1000,3,750,75,0.05,0,500,100000,2681.47,2492,4.75834,2377.82,0,100000,153.504,1746.78,204.918,0.948402,55.168,190.44,2142.14
1000,3,750,75,0.05,0,800,100000,2681.47,2492,4.75834,2624.83,0.000579374,100000,152.84,1746.78,204.918,0.927709,55.4612,191.452,2143.15
1000,3,750,75,0.05,0,1200,100000,2681.47,2492,4.75834,2624.83,0.000579374,100000,152.84,1746.78,204.918,0.927709,55.4988,191.582,2143.28
1000,3,100,750,0.05,0,0,100000,2681.47,2458,4.76428,477.549,0,100000,159.251,1735.64,188.999,0.905683,49.8966,172.243,2096.88
1000,3,100,750,0.05,0,10,100000,2681.47,2458,4.76428,256.391,0,79639.1,152.687,1735.64,188.999,0.671197,39.2115,135.358,2059.99
1000,3,100,750,0.05,0,20,100000,2681.47,2458,4.76428,342.962,0,98634.7,156.556,1735.64,188.999,0.777761,48.1822,166.325,2090.96
1000,3,100,750,0.05,0,30,100000,2681.47,2458,4.76428,371.828,0,99795.6,157.331,1735.64,188.999,0.820633,48.8835,168.746,2093.38
1000,3,100,750,0.05,0,40,100000,2681.47,2458,4.76428,394.767,0,99961.6,158.011,1735.64,188.999,0.847988,49.4647,170.752,2095.39
1000,3,100,750,0.05,0,50,100000,2681.47,2458,4.76428,413.2,0,99989.3,158.459,1735.64,188.999,0.867928,49.2149,169.89,2094.53
1000,3,100,750,0.05,0,60,100000,2681.47,2458,4.76428,429.586,0,99995.5,158.835,1735.64,188.999,0.882306,49.7112,171.603,2096.24
1000,3,100,750,0.05,0,70,100000,2681.47,2458,4.76428,443.332,0,99998.4,158.96,1735.64,188.999,0.891884,50.9256,175.795,2100.43
1000,3,100,750,0.05,0,80,100000,2681.47,2458,4.76428,456.291,0,100000,159.162,1735.64,188.999,0.89987,49.9345,172.374,2097.01
1000,3,100,750,0.05,0,90,100000,2681.47,2458,4.76428,467.932,0,100000,159.255,1735.64,188.999,0.904176,49.6222,171.296,2095.93
