k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
220,3,500,500,0.05,0,150,100000,12188.5,11248,4.13894,449.346,0,100000,155.46,103.518,166.568,0.942147,57.6712,199.081,469.167
220,3,500,500,0.05,0,150,125000,12188.5,11248,4.13894,551.929,0,125000,156.459,103.518,166.568,0.965553,71.0588,245.295,515.381
2250,3,500,500,0.05,0,150,75000,1191.76,1067,5.06486,601.612,0,75000,155.497,6048.23,234.57,0.862898,40.9803,141.464,6424.27
2250,3,500,500,0.05,0,150,100000,1191.76,1067,5.06486,790.546,0,100000,158.673,6048.23,234.57,0.917164,52.5997,181.574,6464.38
2250,3,500,500,0.05,0,150,125000,1191.76,1067,5.06486,972.077,0,124995,159.562,6048.23,234.57,0.937209,66.1483,228.344,6511.15
240,3,500,500,0.05,0,150,75000,11172.8,10383,4.17077,348.97,0,75000,153.29,114.923,172.528,0.851042,42.1173,145.389,432.84
240,3,500,500,0.05,0,150,100000,11172.8,10383,4.17077,457.873,0,100000,158.839,114.923,172.528,0.943373,56.3983,194.687,482.138
240,3,500,500,0.05,0,150,125000,11172.8,10383,4.17077,561.846,0,125000,159.878,114.923,172.528,0.966925,70.9047,244.763,532.214
2500,3,500,500,0.05,0,150,75000,1072.59,991,5.10747,621.879,0,75000,158.588,6755.65,244.599,0.865331,39.3778,135.932,7136.18
2500,3,500,500,0.05,0,150,100000,1072.59,991,5.10747,817.245,0,100000,161.444,6755.65,244.599,0.917038,51.367,177.319,7177.57
2500,3,500,500,0.05,0,150,125000,1072.59,991,5.10747,1004.57,0.000289687,124994,162.344,6755.65,244.599,0.937064,64.1283,221.371,7221.62
260,3,500,500,0.05,0,150,75000,10313.3,9817,4.19033,351.536,0,75000,151.652,125.038,173.604,0.853628,40.9247,141.272,439.914
