1500,3,60,180,30000,1787.65,1629,4.91011,218.004,4.82532,30000,115.244,544,26,0.764358,17.9006,10.2988,580.299
1500,3,70,100,30000,1787.65,1629,4.91011,365.859,9.71524,30000,113.577,544,23,0.800713,18.4264,10.6013,577.601
1500,3,70,110,30000,1787.65,1629,4.91011,335.879,8.87283,30000,113.787,544,25,0.795876,18.9464,10.9005,579.9
1500,3,70,120,30000,1787.65,1629,4.91011,311.593,7.89397,30000,114.033,544,25,0.793095,18.4971,10.642,579.642
1500,3,70,130,30000,1787.65,1629,4.91011,291.339,7.18627,30000,114.27,544,25,0.791771,18.2709,10.5118,579.512
1500,3,70,140,30000,1787.65,1629,4.91011,273.483,6.52202,30000,114.404,544,25,0.788634,18.2581,10.5045,579.505
1500,3,70,150,30000,1787.65,1629,4.91011,258.222,6.06634,30000,114.035,544,25,0.778195,18.0904,10.408,579.408
1500,3,70,160,30000,1787.65,1629,4.91011,245.227,5.60429,30000,114.028,544,26,0.773937,18.0826,10.4035,580.404
1500,3,70,170,30000,1787.65,1629,4.91011,234.217,5.25319,30000,114.033,544,26,0.771311,18.009,10.3612,580.361
1500,3,70,180,30000,1787.65,1629,4.91011,224.466,4.93221,30000,114.108,544,26,0.768993,18.0576,10.3892,580.389
1500,3,80,100,30000,1787.65,1629,4.91011,369.692,9.99015,30000,112.628,544,23,0.803146,18.5519,10.6735,577.673
1500,3,80,110,30000,1787.65,1629,4.91011,340.919,8.84502,30000,112.974,544,24,0.800897,18.5406,10.667,578.667
1500,3,80,120,30000,1787.65,1629,4.91011,316.537,7.96524,30000,113.262,544,24,0.799149,18.4484,10.614,578.614
1500,3,80,130,30000,1787.65,1629,4.91011,295.782,7.33864,30000,112.903,544,25,0.788691,18.4192,10.5972,579.597
1500,3,80,140,30000,1787.65,1629,4.91011,278.674,6.62891,30000,112.982,544,26,0.784346,18.4067,10.59,580.59
1500,3,80,150,30000,1787.65,1629,4.91011,264.384,6.13963,30000,113.077,544,25,0.781401,18.2297,10.4882,579.488
1500,3,80,160,30000,1787.65,1629,4.91011,251.9,5.72161,30000,113.192,544,26,0.778977,18.2039,10.4733,580.473
1500,3,80,170,30000,1787.65,1629,4.91011,240.698,5.44177,30000,113.244,544,26,0.776602,18.2071,10.4752,580.475
1500,3,80,180,30000,1787.65,1629,4.91011,230.49,5.15267,30000,113.227,544,26,0.77273,18.1321,10.432,580.432
1500,3,90,100,30000,1787.65,1629,4.91011,374.829,10.0014,30000,111.623,544,23,0.807375,18.653,10.7317,577.732
1500,3,90,110,30000,1787.65,1629,4.91011,345.344,8.94148,30000,111.858,544,24,0.803611,18.5611,10.6788,578.679
1500,3,90,120,30000,1787.65,1629,4.91011,321.16,8.0982,30000,111.536,544,24,0.792727,18.5704,10.6842,578.684
1500,3,90,130,30000,1787.65,1629,4.91011,301.686,7.32126,30000,111.709,544,25,0.790303,18.4742,10.6288,579.629
1500,3,90,140,30000,1787.65,1629,4.91011,285.216,6.76738,30000,111.885,544,25,0.787736,18.3317,10.5468,579.547
1500,3,90,150,30000,1787.65,1629,4.91011,270.696,6.36414,30000,112.014,544,26,0.785322,18.3146,10.537,580.537
1500,3,90,160,30000,1787.65,1629,4.91011,257.662,5.969,30000,111.966,544,26,0.780957,18.272,10.5125,580.513
1500,3,90,170,30000,1787.65,1629,4.91011,245.87,5.57184,30000,110.925,544,26,0.762611,18.2132,10.4787,580.479
1500,3,90,180,30000,1787.65,1629,4.91011,236.046,5.0562,30000,110.614,544,26,0.755261,18.2874,10.5213,580.521
1500,3,100,100,30000,1787.65,1629,4.91011,379.117,10.1813,30000,111.52,544,23,0.808669,18.6952,10.756,577.756
1500,3,100,110,30000,1787.65,1629,4.91011,350.394,9.07851,30000,111.354,544,24,0.79911,18.6278,10.7172,578.717
1500,3,100,120,30000,1787.65,1629,4.91011,327.555,8.24421,30000,111.525,544,24,0.796261,18.5426,10.6682,578.668
1500,3,100,130,30000,1787.65,1629,4.91011,308.16,7.56431,30000,111.718,544,25,0.794166,18.5408,10.6672,579.667
1500,3,100,140,30000,1787.65,1629,4.91011,291.243,7.03042,30000,111.82,544,25,0.791018,18.4432,10.611,579.611
1500,3,100,150,30000,1787.65,1629,4.91011,276.024,6.54345,30000,111.334,544,26,0.779035,18.3581,10.562,580.562
1500,3,100,160,30000,1787.65,1629,4.91011,263.159,5.97509,30000,110.524,544,26,0.762948,18.294,10.5252,580.525
1500,3,100,170,30000,1787.65,1629,4.91011,252.348,5.38644,30000,110.519,544,26,0.759636,18.3714,10.5697,580.57
1500,3,100,180,30000,1787.65,1629,4.91011,242.968,5.01014,30000,110.542,544,26,0.756952,18.2865,10.5208,580.521
1500,3,110,100,30000,1787.65,1629,4.91011,384.267,10.2028,30000,110.733,544,24,0.805541,18.7523,10.7888,578.789
1500,3,110,110,30000,1787.65,1629,4.91011,356.856,9.23494,30000,111.009,544,24,0.803021,18.6848,10.75,578.75
1500,3,110,120,30000,1787.65,1629,4.91011,333.895,8.39803,30000,111.17,544,24,0.800269,18.6127,10.7085,578.708
1500,3,110,130,30000,1787.65,1629,4.91011,313.946,7.85689,30000,111.24,544,25,0.79657,18.5869,10.6937,579.694
1500,3,110,140,30000,1787.65,1629,4.91011,296.28,7.14977,30000,110.175,544,25,0.775241,18.4707,10.6268,579.627
1500,3,110,150,30000,1787.65,1629,4.91011,281.961,6.42555,30000,110.032,544,26,0.768655,18.5046,10.6463,580.646
1500,3,110,160,30000,1787.65,1629,4.91011,269.875,5.85545,30000,110.047,544,26,0.764619,18.4218,10.5987,580.599
1500,3,110,170,30000,1787.65,1629,4.91011,259.401,5.42149,30000,110.107,544,26,0.762795,18.4458,10.6125,580.612
1500,3,110,180,30000,1787.65,1629,4.91011,250.041,5.10371,30000,110.168,544,26,0.76039,18.3198,10.54,580.54
1500,3,120,100,30000,1787.65,1629,4.91011,390.649,10.3977,30000,110.293,544,23,0.808331,18.8285,10.8327,577.833
1500,3,120,110,30000,1787.65,1629,4.91011,363.107,9.36298,30000,110.56,544,24,0.806362,18.7103,10.7647,578.765
1500,3,120,120,30000,1787.65,1629,4.91011,339.453,8.67671,30000,110.63,544,24,0.801612,18.5608,10.6787,578.679
1500,3,120,130,30000,1787.65,1629,4.91011,318.941,7.8737,30000,109.514,544,25,0.779238,18.6098,10.7068,579.707
1500,3,120,140,30000,1787.65,1629,4.91011,302.569,7.03766,30000,109.483,544,25,0.773686,18.6211,10.7133,579.713
1500,3,120,150,30000,1787.65,1629,4.91011,288.771,6.32039,30000,109.539,544,26,0.770094,18.5293,10.6605,580.66
1500,3,120,160,30000,1787.65,1629,4.91011,276.832,5.87891,30000,109.626,544,26,0.767805,18.5206,10.6555,580.655
1500,3,120,170,30000,1787.65,1629,4.91011,266.337,5.56634,30000,109.655,544,26,0.765546,18.3969,10.5843,580.584
1500,3,120,180,30000,1787.65,1629,4.91011,256.794,5.32677,30000,109.74,544,26,0.763818,18.3447,10.5543,580.554
1500,3,130,100,30000,1787.65,1629,4.91011,396.999,10.5432,30000,110.204,544,23,0.810398,18.748,10.7863,577.786
